Tweet,label
saya bukan penduduk jakarta. tapi saya kagum pada sosok ahok dan jarot.allah memang punya rencana lain.selamat pada beliau,P
Pak anies tolong bongkar lagi masjid yg di bangun pak ahok di daan mogot,P
Yang blm pada move on mending bsk piknik aja mumpung long weekend hehehe,P
Semoga bapak bisa meneladani sosok bang yos gubernur jakarta yang sangat cinta @persijajkt,P
"Pemimpin yg baik pemimpin yg mengerti akan jiwa pemuda, lanjutkan pak @aniesbaswedan",P
kami disini mendulungmu untuk jakarta yg maju bukan hanya ekonomi nya tapi juga prestasi sepakbola nya,P
"Negara kita negara BHINEKA TUNGGAL IKA. jadi ga liat pemimpin dengan agama ,ras ,budaya",P
pak @aniesbaswedan kami disini mendulungmu untuk jakarta yg maju bukan hanya ekonomi nya tapi juga prestasi sepakbola nya,P
Gw yakin suatu saat pasti Pak @basuki_btp akan ada patungnya sebagai tanda jasa entah itu di indo atau di madame tussaud.,P
"Doa itu sebaiknya yg baik2. Karena Tuhan juga baik. Klo doa jelek jahat, akan berbalik ke diri yg mendoakan loh",P
"#badja Jakarta tidak butuh kalian lagi, tapi Indonesia menunggu untuk pengabdian kalian.",P
"Artikel saya untuk Mas @pandji. Dari reklamasi, penggusuran, DP 0 Rupiah, OKE OCE, hingga ""figur pemersatu"".",P
"#BesokGueAhok Karena Terbukti Dan Teruji Dari Segi Kerjanya,Ahok Untuk DKI Jakarta Lebih Baik Kemudian #TetapAhok",P
"ga tinggal di Jakarta sih, tp 1 rumah ngotot banget dukung Pak @basuki_btp!",P
Semangat Pilkada! Untukmu pilihanmu dan untukku pilihanku #tetapahok,P
"Tapi perbedaan vital di reklamasi sama perumahan, justru gak bisa berkutik sama sekali.",P
"Sabar dulu jgn tergesa2 nagih, beliau belum dilantik baru bulan Oktober nanti.",P
Pak @aniesbaswedan knpa ngga mampir dulu ke tempat saya. Orangtua saya ngefans bgt,P
Semoga @persijajkt lebih maju dengan adanya gubernur era baru.,P
Tetap di masyarakat jakarta dan selalu membuat jakarta lebih baik.Dan hasilnya pun sudah terbukti,P
saya sebagai masyarakat jakarta salut terhadap kepemimpinan pak ahok.,P
Semua sayang ahok. Saya berharap ahok bisa jadi presiden selanjutnya bersama pak jokowi.,P
Bukan lagi milik jakarta lagi ahok tapi milik kita untuk membangun jakarta lebih baik,P
"Pak Ahok, jadi cagub di Bekasi aja ya pak... Bekasi mau dipimpin orang seperti bapak, biar ada perubahan lebih baik @basukibtp",P
Kekalahan Ahok adalah kemunduran peradaban di Indonesia. Selamat datang radikalisme. Akal sehat sudah tidak ada dinegara ini.,P
"Semangat pak ahok , bapak sudah berjuang sekuat tenaga dan sudah berusaha melakukan yang terbaik, terima kasih pak",P
Terima Kasih pak sudah mengabdi dijakarta dengan segudang permintaan warga.,P
"Mungkin ada kata kata yang menyakitkan ya pak, tapi semoga itu menjadi semangat untuk bapak kedepannya.",P
Walaupun bapak tidak menang. Tapi saya menikmati kerja keras bapak selama menjabat. Terima kasih untuk bapak ahok.,P
miris ya pak ahok...sukses slalu buat my idola pak ahok,P
"Gue lebih suka Ahok bantuin Jokowi ngurusin Indonesia agar lebih cepet maju, bukan hanya Jakarta.",P
"Pak kok saya pngn peluk bapak sambil bilang "" pak tetap semangat ya, saya selalu mendoakan yg terbaik untuk bapak""",P
aya bukan warga jakarta tp saya sering ke jakarta.....saya bangga jakarta pernah di pegang bapak. Jadi rapih pak sekarang.....,P
Maka seyogyanya pilihanku #TetapAhok karna terlihat pencerahan pd sistem birokrasi.,P
Pak ahok tetap menjadi gubenur dihatiku ....,P
Dari lahir di Jakarta sampe detik ini baru gue liat kali & pintu air Manggarai bersih dari sampah ya pas jaman Jokowi sampe Ahok. #TetapAhok,P
Gpp kalah. mungkin belom rejekinya ya pak. Bagi kami bapak tetap pemimpin yang jujur. Tetap berkarya nyata,P
"Selama 20 tahun tinggal di Jakarta, baru 5 tahun terakhir benar-benar terasa perubahan dan sadar kalau itu akitbat gubernurnya.",P
Aku cinta Pak Ahok. Terimakasih ya Pak atas jasa-jasa dan kerja nyatanya selama 5 tahun terakhir.,P
Tetap semangat pak ahok.... terimakasih atas semua yg anda berikan untuk jakarta. sukses selalu buat pak ahok.,P
Pak ahok kita tetap mendukung apapun yang terjadi,P
Terima kasih banyak buat kinerja keras dari Pak Ahok dan team selama memimpin DKI Jakarta. Tetap semangat selalu Pak. God Bless Bapak & Family.,P
"Bapak ahok sosok yang saya banggakan, terimakasih pak sudah merubah jakarta.",P
"semoga pak ahok selalu dlm lindungan tuhan, saya sayang sama pak ahok, pak ahok orang baik.",P
Terima kasih pak Basuki. Sampai kapan pun sejarah akan mencatat bapak membawa perubahan bagi kami warga jakarta,P
"Lanjutkan perjuangan Pak, Bapak orang baik pasti ditempatkan di tempat yg lebih baik juga.",P
Kau lah yang terhebat.. Karna kau lah kami mendapat inspirasi dan pengalaman yang sangat berharga.,P
Buat Pak Ahok tetap berkarya pak. Masih ada kesempatan lebih baik di 2019,P
Pak saya setuju kalo pak jadi gubenur karena kerja pak sangat bagus kerena kerja pak basuki tegas keluarga kami mendukung pak basuki,P
Bapak tetap yg terbaik untuk jakarta..terima kasih pak untuk semua yg bapak kerjakan selama ini semoga Allah selalu meridhoi bapak dalam setiap langkah bapak..,P
jabatan bukan hal penting yg terpenting bapak tetap orang terhebat di jakarta tentang kerja keras Pak Ahok..sekali lagi terima kasih Pak Ahok,P
Pak Ahok....walau saya bukan warga DKI....saya sangat sedih bapak tidak terpilih lg jd Gubenur DKI.....,P
Hanya bpk lah gubernur satu satunya yg bisa membawa perubahan di Jakarta...semangat pak...,P
"Pak ahok, saya mempunyai ibu, ibu saya selalu mendoakan pak ahok setiap waktu dan setiap pagi jam 3 ibu saya sebenarnya kecewa dengan hasil pilkada",P
"tapi kalah menang itu biasa. kekuasaan ada di tangan tuhan, asal bapak ahok tidak menjual iman pak ahok dengan jabatan",P
Terimakasih banyak pak ahok dan djarot untuk kerja tulus dan kerasnya untuk Jakarta..,P
Media Asing Menyorot Hasil Pilkada Jakarta,P
Ahok Banyak Belajar di Pilkada DKI,P
Ini Pelajaran yang Dipetik Ahok dari Pilkada DKI,P
Ahok: Lupakan Semua Masalah Kampanye dan Pilkada,P
Presiden Percaya Pilkada DKI Hasilkan Pemimpin Terbaik,P
Kapolri Pastikan Pilkada DKI Berjalan Lancar dan Sejuk,P
Pengamat: Pilkada DKI Panas Karena Parpol Sulit Disiplinkan Massa,P
Parpol Pendukung Ahok-Djarot Komitmen Jaga Pilkada Damai,P
"Amankan Pilkada DKI, Polisi Terapkan Dua Sistem Pengamanan",P
Tiga Instansi Keluarkan Maklumat Larangan Mobilisasi Massa di Pilkada DKI,P
TERNYATA BAJU YANG DIPAKAI AHOK DI DEBAT PILKADA YG SAYA TONTON MELALUI METRO TV SAMA DENGAN YANG DI TV ONE. BARUSAN SAYA CEK,P
"Sebagai warga negara yang baik, lo wajib ikut mensukseskan Pilkada Jakarta 2017. Temukan performa berbeda Debat Pilkada pukul 7",P
Debat Terakhir Menentukan Elektabilitas di Pilkada DKI Putaran Kedua,P
Terima kasih bapak ahok dengan jasa2 bapak selalu membangun jakarta lebih baik lagi,P
Salut banget sm pak ahok.. benar2 berjiwa kesatria.. langsung mengucapkan selamat ke pasangan anis dan sandi..,P
keluarga sudah ke menggunakan hak pilihnya pagi ini. Jangan lupa bagi warga Jakarta untuk datang ke TPS sebelum jam 1 siang!,P
Terima kasih telah membuat Jakarta menjadi lebih baik pak... Tetap semangat!,P
"Pada akhirnya, orang jahat akan jatuh, dan orang baik, akan dibangkitkan!",P
"Meski dijatuhkan berkali2, Tuhan akan selalu mengangkat yg benar",P
Rencana Bapak yang di surga itu lebih indah yangg kita inginkan bapak ahok tetap semangat ya pak,P
Pak Basuki dan Pak Djarot tetap kuat didalam iman dan pengharapan...,P
Yakin bahwa ini bukan jalan yang terbaik untuk anda dari hanya sekedar Gubernur dan Wakil gubernur DKI..,P
Masyarakat Indonesia khusus DKI melihat pemimpin itu bukan dilihat hasil kerjanya,P
Kami sebagai rakyat indonesia yang bukan berasal dari DKI turut mendoakan semoga pak Basuki dan pak Djarot tidak pernah lelah melayani kami dan tetap terus semangat,P
"jangan padam untuk kemanusiaan ya pak, saya mengenang semua hal manis yg telah bapak perjuangkan",P
Saya doakan pak ahok dan tamengnya tidak kejang2,P
Tetap semangat pak. Ahok.. Aku selalu dukung pak ahok djarot.,P
Pemenang Debat Pilkada DKI malam ini adalah...... IRA KOESNO!!!,P
"Selamat buat pasangan no 3, Anies-Sandi pemenang versi Quick Count... Terima kasih buat Ahok-Djarot atas kerja luar biasa untuk Jakarta...",P
Semangat pak ahok walaupun saya warga bandung tapi saya yakin pak ahok yg jadi juara...,P
"yg jelas, kerja keras, pasti, dan jujur tetap pak ahok.",P
"Maaf pak saya tidak bisa ikutan nyoblos, KTP saya jakarta, tapi saya skrg tinggal bandung, saya hanya bisa berdoa",P
"semoga ahokdjarot bisa terus melanjutkan visi misi nya untuk membangun kota Jakarta, agar lebih rapih bersih dan nyaman",P
Dalam nama Tuhan Untuk jakarta yg lebih baik,P
semagat buat pak Anies semoga selalu dalam rahmat tuhan YME,P
semua warga DKI gunakan hak pilihmu....jangan takut kita smua warga yg punya hak dan sehat lahir batin,P
semoga Tuhan memberikan seluruh masyarakat DKI jakarta keadilan sesuai pemimpin yg benar2 demi rakyat Amin.,P
Eks Pendukung Agus-Sylvi di Jakarta Timur Deklarasikan Dukungan Untuk Ahok-Djarot,P
"Ini pasti salah Jokowi, Ahok dan kafir-kafir ateis. https:\/\/t.co\/v2GRcUeStI",N
@fahmiabuazzam1 biar aja biar tai nya kena bapak lo itu ya. Loh tuh kan gak suka sm ahok jadi biar loh sm bpk loh sm ibu loh kena tai nya.,N
RT @BungWinar: Angin memporakporandakan basis pemenangan Si Penista Agama...Cililitan.\nYa Alloh Ampuni Kami\n#JakartaBanjir,N
"RT @Lupuz0503: Prestasi Ahok, \nSelain mjadi mafia koruptor n penista agama, dirinya bhasil tenggelamkan JKT MELALUI congoran CEBON",N
Ulama Kompak Nyatakan #HaramPemimpinKafir Pilih Ahok = Murtad!,N
KAU PENDIKAN TINGGI TAPI BODOH....GK ADA LARANG BAWA AGAMA..BIAR ORANG ISLAM YG DI BAYAR AHOK SADAR GK JADI MILIH AHOK GLA,N
@indopoints di tanah abang cina udah mulai resah dan stres gara2 si penista agama dan pilkada pasar jd sepi. Sepi sampai 2 minggu lg ha. ha,N
@investigator_RI betul dan semua pihak yg menentang si cina kafir ahok akan di kriminalisasi oleh polisi dgn smua rekayasa hukum nya,N
@YohanesTarigan9 saya ga habis pikir kenapa fanboy ahok bego bego ya pada ga ngerti sejarah. Gampang kejebak iklan. Maaf ya.,N
@Zufrianto3 lebih baik pilih ahok drpd pilih yg se iman tp koruptor dn munafik !! Bodoh kau,N
Ahok si penghina Al - Qur'an dan Ulama ini selalu bersikap menjijikkan yaitu sok suci dan merasa paling benar https:\/\/t.co\/bTkCeTNk0g,N
"Ayo umat Islam yg pinter, jgn percaya klo aksi 112 tdk ada hubungannya dgn pilkada, pihak AHY yg bayar anies yg untung \ud83d\ude01",N
#DebatFinalPilkadaJKT mampuuuusssssss mpoK Silvy!!!!,N
Hidup china komunis ! https:\/\/t.co\/b1RheVKrXl,N
Ini tuh kesalahan Jokowi dan Ahok si babi ateis. https:\/\/t.co\/v2GRcUeStI,N
Kalo ahok menang pilkada bikin video sex bareng anaknya dong tan.? https:\/\/t.co\/7msmThwwLK,N
Keluarga Besar Kami Yang Berdomisili di Jakarta TIDAK PILIH AHOK!! https:\/\/t.co\/GZKZFTpvCw Suara Ulama Bulat! #HaramPilihAhok #JanganGolput,N
ketutunan cina dari luar kota dan pulau mulai kejakarta mau coblos ahok dengan KTP aspal dari kamboja,N
RT @indopoints: china babi... china maling...\n#UsirChina https:\/\/t.co\/9y4HIWHJp2,N
RT @mosangada72: Masih mau memilih Agus-Sylvi???\nAnaknya SBY dan Keluarga Koruptor\n#BlusukanAhok\n#BerjamaahCoblosPecinya\u2026,N
tangkap ahok dan klompok nya yg melakukan pemalsuan e KTP karna merupakan penghiyanat bagi bangsa dan negara,N
"Tangkap Ahok Sekarang Juga, Share Jika Setuju !!!",N
"Sayang sekali Bangsa ini Paling jago kalau merasa-rasa. Yg mendukung Pak Ahok merasa paling benar, yg mendukung Mas Anies merasa paling suci",N
Video Ahok Menghina Agama Kristen Agama Konyol #AhokPecahBelahBangsa,N
"Bukan Hanya Penista Agama, Bagi JPU Ahok Pemecah Belah Bangsa https:\/\/t.co\/6qkIFCjqhq",N
Mbak Sylviana please Anda sehat? #DebatFinalPilkadaJKT #perjuanganbelumselesai,N
Nomor 1 sok tau lagi lansung di skak wkwkwk #DebatFinalPilkadaJKT,N
RT @Gemacan70: Ayoo jaga keutuhan NKRI!!! Tangkap Penista Agama!!! #StopKriminalisasiUlama https:\/\/t.co\/dxIDQ4ZQHV,N
"@Lupuz0503: Terlihat salah satu pendukung mafia koruptor dan penista agama, para gerombolan BANCI TITOT lakukan bidikan ke arah",N
tobat yuk sebelum terlambat. biar gerombolan JIL aja yg kita doakan konsisten bela kekafiran hingga akhir hayat https:\/\/t.co\/979uJ6ItrM,N
"RT @UstadTengku: Ya Allah Jika Mereka Menempuh Cara2 Curang utk Memenangkan Si Penista Agama, Engkau Kirimkanlah MALAIKAT MAUT Utk menyeles\u2026",N
;Kebanyakan fitnah nih mpok silvy #DebatFinalPilkadaJKT #Gue2,N
"FPI: Pendukung Ahok kalah jumlah, dengan izin Allah kita gusur Gubernur koruptor dan penista agama https:\/\/t.co\/Jp7pGLRGiE",N
#JakartaBanjir Pemimpinnya gak punya akhlak yg baik... PENISTA AGAMA. https:\/\/t.co\/PNEGDJMPCH,N
"RT @felixsiauw: tapi twit begini asik lo, kita jadi tau yang mana akun-akun pro-penista agama, akun-akun buzzer yang kerjanya menghujat :)",N
@DivHumasHansip: ahoker siap bela penista agama https:\/\/t.co\/HxuU4rUDFX\,N
RT @alwinazar24: sepertinya CUCUnya DAJJAL telah hadir,N
"Mereka Siang MALAM Maki2 Ulama Kita, Nongkrongi Medsos Ulama2\nBela PENISTA Agama yg SOMBONGNYA Minta AMPUN.",N
RT @Jhonkosmik: Ada apa dengan mayoritas etnis China di DKI?\nMengapa begitu solid mendukung penista agama Islam?\n\nDendam?\nTidak nasionalis?,N
Mukanya mpo Silvy Asem bangett ngakak kena deh abis jahat sih #DebatFinalPilkadaJKT,N
RT @GodinJ760478: @tempodotco gara2 belain terdakwa penista agama jadi remek semua. Sukurin,N
"RT @Chaeruddin_B: Sekumpulan Teman Penista Agama\nTdk ada empati buat korban banjir, hanya koar2 memuji junjunganya https:\/\/t.co\/XQFktDG74x",N
RT @TerorisSocmed: PENJARAKAN PENISTA AGAMA !!! ATAU @jokowi TURUN !!! https:\/\/t.co\/vqH0TNXaRz,N
"Si penista agama, Jaga mulut aja gabisa apalagi jaga jkt?",N
Ahok : program paslon no. 1 ini programnya ngambang | yaiyalah pakkk gak ada program diaa cma ada celaan #DebatFinalPilkadaJKT,N
Akui saja Ahok dan Djarot kalian gagal atasi banjir.Orang kena banjir anda sibuk sidang kasus penista agama,N
RT @87_julay: Iyaa... Ahog Ngak pantes jadi pemimpin.. Pantesnya penista agama dipenjarakan!!! https:\/\/t.co\/YhhO40QWXS,N
RT @wongawas: Overdosis @Metro_TV membela penista agama. https:\/\/t.co\/i84RARpy5w,N
"Kaga masuk diakal kite kalo suara seorang penista agama yg dah dikutuk ame umat islam suara nye bisa tinggi, emang sengaja ditinggiin tuh",N
RT @andreobz: Pantasan di pecat dr menteri...data2 aj ngawur dan memkasakan betul..hahaha #AhokPastiTumbang #paslon3 #pilgubdki,N
RT @BangsaPenguasa: Penjarakan ahoax penista agama atau jokowi turun.#KonsolidasiDewanPKB https:\/\/t.co\/XoW5eakIsk,N
"Napa dibiarin tim si penista agama maen curang maren, emang sengaja dibiarin biar ntar digaplok umat islam rame2 se jakarta tuh penista",N
Hahahahhahaa silvy ohh silvy cacingan amat loe ahhh wkwkwkwkwkk #DebatFinalPilkadaJKT,N
"RT @Rakyat_Angin: Ahok Taik. \""MENFITNAH\"". Emang lu tukang caci maki perempuannn!! Asuuu #AhokPastiTumbang #DebatFinalPilkadaJKT",N
RT @HasanArisandi: #AhokPastiTumbang fakta di bilang fitnah\n#DebatFinalPilkadaJKT,N
"Shame on you silvy !! Ga malu fitnah?? Tuh rasain pak ahok panas, skak mat #DebatFinalPilkadaJKT",N
Bu silvi anti pns level rendah katanya #DebatFinalPilkadaJKT,N
RT @AnnisaFYtr: Hanya Orang Islam Yang Bodoh dan Goblok Yang Memilik Ahok! #DebatFinalPilkadaJKT,N
"@DivHumasHansip: fitnah FPI pecah adalah ulah ahoker yg melihat elektabilitas ahok tinggal 10%,mereka kelojotan melihat MUI+NU+Muhammadi",N
Norak banget iklan mantan mendikbud @aniesbaswedan ini. Tambah gak respech.. inilah tenun kebangsaan yg dia maksud.\u2026 https:\/\/t.co\/Ux7HEYkBLG,N
"RT @DivHumasHansip: yg nebar kebencian itu ahok mbak,masa mbak gak tau sih sampai dia jadi terdakwa loh @AnizzahGedrun",N
pertanyaan dari Bu Sylvi gak mutu amat. #DebatFinalPilkadaJKT,N
Huuu sylvi tak tahu apa-apa asal ngoceh #NobarAhokDjarot #DebatFinalPilkadaJKT,N
Sylvi keliatan bloonnya #DebatFinalPilkadaJKT,N
RT @WanitaRevolusi: Ahoax penista agama kembali mengolok olok surat AL-MAIDAH 51. Cc @Dahnilanzar,N
#JakartaBanjir Pemimpinnya gak punya akhlak yg baik... PENISTA AGAMA.,N
#DebatFinalPilkadaJKT mati kau hok,N
Yg ga punya program bisanya cuma fitnah. Ciri Orang yg demen ngambil kjp kontan #DebatFinalPilkadaJKT,N
Mpok silvi nyinyir melulu pertanyaan nya tapi sayang sesat! Maklum sih dese emakemak! #DebatFinalDKI #DebatFinalPilkadaJKT,N
RT @bajigurceleng: @jpnncom hahaha jelas2 buat pilkada dasar polisi made in cina pelindung penista agama,N
Kurangnya pemberdayaan wanita DKI Jakarta bisa dilihat dari telaknya perbedaan warna muka dan warna tangan mpok sylvi #DebatFinalPilkadaJKT,N
Agus silvy Tukang Fitnah #DebatFinalPilkadaJKT,N
#DebatFinalPilkadaJKT yaudah gus sini kalo ga sakit secara fisik daripada verbal gw gebukin lo rame2,N
Keluarga kita gak ada yg maling coyy gak perlu trauma kaleeeee emang kluarga ente?,N
JG KAITKAN JOKOWI DENGAN AHOK KATA JOHAN BUDI. KATA KAMI. SEBAB JOKOWI ANJING. SEDANGKAN AHOK BABI. YA JELAS BERBEDA. WALAUPUN OTAKNYA SAMA,N
Bajingan lu silvy #DebatFinalPilkadaJKT,N
"Hasil Akhir, Menyatakan @jokowi Melindungi Ahok TERDAKWA PENISTA AGAMA !!!",N
RT @SiBonekaKayu: Selepas banjir Jakarta 212 Pendukung Ahok mengganti narasi doa. Semua demi keuntungan Sang Penista Agama,N
Tionghoa katanya kaya? Kok pada putus sekolah? Kebanyakan dugem?,N
Gusur Ahok demi Indonesia. Teladan buruk pembangkangan hukum dan anti kemanusiaan di Jakarta jgn tertular ke daerah. #CoblosPecinya,N
"BUAT AHOKER YANG TAKUT MATINYA GG DISHOLATIN , TENANG ADA ABU JANDA UST GADUNGAN YG SIAP SHOLATIN AHOKER & JOKOWER",N
Mampuuss ! Di tembak dalem banget silvyy .. lo urusin tuh dapurr ! Gak punya program demennya nyerang terus !!! #gue2 #DebatFinalPilkadaJKT,N
Anjir baru kali ini lihat orang bego mau debat pilkada. Kerjanya nyerang karakter. Shame on you mpok silvy and agus. #DebatFinalPilkadaJKT,N
Uang Taipan tuh. Nanti dibayar dengan ratusan penggusuran biadab oleh Ahok.,N
CINA ASU https:\/\/t.co\/zM1BsjAIHA,N
"Ketika ngomong, Sylvi keliatan oke. Tapi begitu didebat Ahok, Sylvi langsung kekuatan goblok.",N
"Jangankan Banjir, Tuhan aja Dilawan Sama Ahok #JakartaBanjir Tapi Jakarta hari Ini Bukan Banjir, Hanya GENANGAN.",N
ADA PEMIMPIM PRIBUMI knp pilih PEMIMPIN IMPOR yg g BERADAB tukang BERBOHONG yuk PRIBUMIKAN DKI milik BANGSA IND @Gemacan70 @TerorisSocmed,N
Karna dia ga punya program hanya modal bacot doang,N
Pendukung berarti dia bagian dr penista agama tersebut!!! Dukung gerakan ini 100%,N
Narkoba yg paling berbahaya adalah ILUSI KESUCIAN AHOK SANG PENISTA.,N
@tribunnews emang ahok siapa?? Orang penting?? Dia hanya penista agama!!,N
cina mah duitnya dari hasil maling di Indonesia di balikin lgi berkedok invest plus bawa gembel2 & napi dari Cina negeri nenek moyang ahok,N
"Tangkap Ahok @basuki_btp skrng juga, koruptor reklamasi Jakarta dan penista Agama Islam.",N
keliatan banget bego nya mpok silvy and agus. #DebatFinalPilkadaJKT,N
"Yg Ahokers, Klo gak seneng ama cuitan gw silahkan unfollow krn gw Anti AHOK (Si Penista Agama Islam)",N
AGAMA DI NISTAKAN! ULAMA DI LECEHKAN!! Ini Alasannya #HaramPemimpinKafir,N
RT @FredyBastian3: Cara serang Ahok : Kafir galak,N
@umnia77 @ruhutsitompul @sahal_as anjing2 ahok.kaum babi lo bnyk bacot.mnding duel sma gw.,N
Ahok memang verbalnya keras. Pelampiasan dan pelarian karena kelelakiannya lunak.,N
"yg maling itu kan china2 babi BLBI , korupsi nya triliunan , termasuk si AHok korupsi 2 triliun..",N
Mimpi djan farid jakarta lebih islami dari aceh jika ahok terpilih itu ibarat babi merindukan halal,N
@KompasTV @ridwankamil ridwal kamil memang hebat dan top nggak kaya ahok tukang penista agama dan koruptor,N
@TPK_RI ITULAH si ahok kutil babi,N
Dasar si Kutil babi ahok memang Tukang Bohong. selain Bohong ahok jg biasa Menyalahkan yg lain menutupi Kegagalan nya . contoh soal banjir,N
