Tweet,label
giat bhayangkara bina aman tertib masyarakat aiptu martin sembiring sambang thomas masyarakat desa labuh labo pesan aman tertib masyarakat anti berita hoaks isu sara benci jaga situasi aman tenaga kerja asing lapor,positive
orang orang sumbu pendek protes prabowo tolak sumbang hadap orang orang rohingya ya,negative
tolak atur perintah ganti undang undang tolak rezim otoriter atur perintah ganti undang undang pintu masuk lengser jokowi,negative
gagal paham kena gagal rangkul cuap gagal paham contoh kelompok kemarin presiden aman,positive
wkwk mampus jung ruby,negative
tong presiden hina,positive
bicara ahmad dhani monyet babi anjing,negative
cinta buta cinta dengar lihat fakta kotor kucing coklat prof,positive
mampus kalah lawan gue,negative
ya anjir salah tag wkwk gue jennie zumi lisa wkwk,negative
apes beneeeer jadwal shift pagi besok off lusa shift malam sabtu badan cungkring ampuuuun zzzzzz,positive
koruptor teroris langgar ham berat koruptor bunuh rakyat pelan rakyat miskin bodoh hilang hak struktur sistematis rakyat gizi lapar dewan wakil rakyat sibuk korupsi,positive
tuju pasang jokowi tuju coblos pasang,positive
batal putus sikap syahrir ubah cegah tokoh partai tionghoa indonesia teguh,positive
bunga melati bunga bangkai ya,positive
rt bubar amp usir yordania,negative
presiden sistem izin usaha integrasi terap ratas presiden izin usaha integrasi terap,positive
ahok orang nista agama,negative
erti gue nikmat orang orang sengaja desak desa angkut senggol bokong doang,positive
bacot reza urus anak istri gara gara reply galau,negative
gue sipit sipit mata barangkali warna beda,positive
pasang jepret racun tikus coba perhati rumah sisa makan sera sampah cecer ya heran tikus tikus liar tikus masuk rumah tarik bau makan non,positive
dungu pakai gelang perkara intimidasi langsung libat gelang duga bentuk konspirasi,negative
kampung nagita slavina reaksi ayu ting ting,positive
pacar agama muslim hindu buddha lucu ya,positive
tragedi nyata salah upaya komunis prabowo,negative
tau jaman megawati korupsi nya jaman susilo bambang yudhoyono,negative
pasang calon gubernur wakil gubernur unggul inews debat kandidat jawa malam,positive
prabowo hormat tampil orang cemburu kalah,negative
rt jokowi mundur jenderal bantai pilih presiden,negative
peang sayang cinta bolot sok pintar lot gue,negative
sarap bro,negative
lihat salah dukung mafia koruptor nista agama gerombol banci titot laku bidik arah,negative
ngawur nih rezim indonesia cina nih negara,negative
retweeted uus rusdiana ciamis asyik ciamis salah kabupaten jawa barat dukung gubernur kang presiden wakil presiden ri nyata putus partai adil sejahtera,positive
beda banget adi adi kak lihat gue bilang berengsek ya,negative
partai politik sih anu usaha keras jegal kesah undang undang ya takut presiden atur perintah ganti undang undang tarik lihat presiden kasih ancam langsung diam ketok palu tok tok tok,negative
ah bacot dasar sok alim manusia sempurna sok alim orang,negative
gembok akun tebar data kali kali main data data gembok akun kali gembok akun payah cebong cupu,negative
nya sipit iya bikin grup ber,positive
inti pas kampanye koar henti terbit atur gubernur munafik bilang kampret,negative
kadang kemarin follow tara ya unfollow follow geblek manusia,negative
situasi lintas jalan gatot subroto gedung majelis musyawarat rakyat dewan wakil rakyat arah slip pantau ramai lancar,positive
makan siang mi ayam kampus jual layan tonton bareng jojo alah salip alah alah,positive
nyata hafiz tau cebong,negative
ngentot yuk rl nya gampang sange,negative
jam gin ganti baju gembel rumah tanda,negative
rt laku patut laku urus pribadi sel,positive
ayo penjara koruptor sumber waras,negative
sok peduli rohingya,negative
blur kampret,negative
cewek lelaki berengsek guys berengsek bangga arti laki,negative
rupiah anjlok ulah hidup terima isu negatif contoh isu partai komunis indonesia tax amnesti wassalam,positive
diam kampang sakit kepala,negative
arti sala cebong pintar nya sih kampret majucuma otak udang pakai gede badan doang wajar petinggi kampret pinda haluan,negative
rt partai demokrasi indonesia juang mega bangkit komunis,negative
sadar cacat hasil kerja tim besok day si time sleep guys,positive
babi sialll,negative
income negara sektor bagus arti negara uang jokowi hutang bangkit ekonomi bangsa paksa hutang pasu bagus simple,positive
bilang kristen wudhu,positive
orang mobil gerak idiot windy kesal yoga peka kondisi perut diam tatap,negative
congor persis congor onta,negative
babi anjing mampus kalah jatuh miskin deh bekas sah,negative
presiden uefa dukung hadap usir gianluigi buffon michael oliver,positive
dewan wakil rakyat as a service,positive
warga jawa lupa gantigubernur sudirman ida,positive
lupa gereja bom minggu takut pilih ibadah,positive
latih ribet kang bacot mulu kerja,negative
moestopo dulunya kuliah rusia pulang huru hara partai komunis indonesia agama nama salah,positive
salam ustaz nak hukum bab jual beli beli jual akad jual beli,positive
mending jokowi mundur,negative
thomasubercup sih rexy tai,negative
bodoh dungu idiot teknis acu orang nilai intelligence quotient psikologi,positive
kena beking tarik solusi berantas nelayan asing tenggelam nelayan kalah singkir usaha,positive
oi manusia homo nih,negative
gembel fatwa tabi,negative
rt abang sange telanjang masturbasi bokep indo cumtribute engas memek becek bugil ahok bokep barat cewek seksi pasu,negative
pejam tunggu tampar terima tampar buah suara asing orang laki laki masuk dengar buka,positive
mundur jokowi,negative
partai sompret bubar pilih,negative
queen coba memek,negative
prediksi polandia kamis as kop kepala ekor amp coba amp shioayam amp monyet twin bbfs,positive
salah janji jokowi tuntut paham cebong,negative
kom menteri hukum hak asasi manusia kena md hak imunitas debat undang undang pilih kepala daerah ketok palu presiden atur perintah ganti undang undang md presiden tanda tangan,positive
merek yahudi israel us saham owner saham istilah support ya sih,positive
ajar sumber kitab weda beda tafsir dasar percaya percaya brahman atman karma reinkarnasi moksa ritual raya sembahyang,positive
bilang baca bilang seru alah kirim kampang,negative
negara perang orang orang munafik syiah komunis kuasa,positive
bom peluk,positive
cowok berengsek ya,negative
turun jokowi rezim korban ahok,negative
driver ojek temu keluarga orang pesan ojek langsung tabrak bacot olah tukang ojek hina banget,negative
gue gue doang bangkai sinyal ganti telkomsel orang miskin,negative
rezim bijak protes nya kuasa pura pura dengar paham kritisi a,positive
wkwk najis gue pilih oke lihat kali,negative
jabar mudah tingkat ekonomi masyarakat congratulations geopark ciletuh selamat,positive
pnh kerja asing manfaat terap sekolah dominan arasen,positive
resmi izin program studi si islam nusantara program studi si konsentrasi islam nusantara indonesia,positive
pilih nih calon presiden,negative
negara ekonomi surat pemberitahuan republik rakyat cina us jepang utang sewot ri utang berani utang arti negara percaya kelola,positive
beda paham kulit tangkap sih cina,negative
arti cebong ya wkwk dasar iqsekolem,negative
sukses bajing,negative
beda institutionalized religion agama diarusutamakan kultus kontrol agama arus utama islam majelis ulama indonesia jaga sesat,positive
sehat jalan jalan aktif lo tebar presiden ri manggung kandang bosan ketemu fadli zon,negative
jokowi citra pilih presiden perkara harga saham mahal point prinsip pakat urus pilih presiden metode kerja rezim jokowi,negative
arah indonesia indonesia kuat dunia bidang ekonomi teknologi militer bidang minimal indonesia peringkat dunia mari dukung presiden ri,positive
ngewe cepat desah doang ngewe knalpot kendara,negative
nasib cebong mimpi orang otak berak kayak,negative
dasar cebong ih,negative
freeport indonesia kayak raya manfaat asing kaya,positive
celaka sukmawati tiada erti syariat hidup sesat celaka sukmawati aurat urai buruk wajah celaka sukmawati nyanyi genjer suka iblis sukma celaka sukmawati azan usir iblis sukma sukmawati,negative
cacat anjir nama gue kayak rambut limbad,negative
oh gara beda langsung pecat ya rejim anti kritik masuk parlemen,positive
nikah muntah congor pakai acara jijik jijik mampus disabilitas,negative
tolol sangku paut bilang kecut dasar tolol,negative
budek sih gendut,negative
lokal merek global bidang agama indonesia hindu nusantara beda hindu dunia hindu nusantara hindu dunia lemah hindu dunia berkem,positive
cina janji kebut proyek kakak cepat jakarta bandung ekonomi,positive
rt mending jokowi mundur deh kayak negara atur orang menteri anjing,negative
rachmawati soekarno lempar sembako rakyat hati iris anggap rakyat lempar lempar sembako souvenir kaca pimpin ayah beliau laku,positive
simpul bego v,negative
nih calon calon wakil presiden nya mud tua bangkai kuat cuit nih,negative
iya serang pandang beda bubar komisi berantas korupsi benah komisi berantas korupsi selamat ketua,negative
meteor garden cina,positive
nomer indosat pulsa barusan tau pulsa rupiah pakai bangkai nih,negative
berani ngentot lobang pantat pantat lobang rem,negative
sampah visual kondisi,positive
partai komunis indonesia bangkit,positive
allah subhanahu wa taala benci kafir ajar cocok penis istri gemar azab janji rampas,negative
lin iqna karya seni muraqqa album era mongolia iran india pamer departemen seni islam museum pergamon lin,positive
anjing komunis tolol,negative
orang bodoh percaya prabowo dalang dalang orang jokowi ham jokowi proses know bohong o,negative
monyet pas universitas didik indonesia hidup yi wkwk,positive
adopsi cerdas potensi ekonomi digital capai triliun dolar as,positive
burik,negative
ya gue kasih tau bang kasar ya keset jeyepe sombong tahi onta,negative
by the way fase ateis dorong iman tkt ihsan insyaallah goyah hadap bani ateis liberal,positive
cocok langit bumi kampret cebong adem cebong,negative
nyata sikap pilih kepala daerah damai anti hoaks warga desa lae luhung kabupaten dairi,positive
orang mang salah pilih kalah menang rezim sengsara rakyat komunis,negative
berisik salah tokai onta bani cabul,negative
gue tel gue suka modus gue berengsek gue anak gue sayang tolong anggap palsu gue serius tolong main hati gue,negative
ppp buru buru tolak wacana pilih kepala daerah dewan wakil rakyat daerah,positive
munafik butuh visual tarik non fan we need yireon sakura wonyoung yoonjin jual tampang doang bukti sukses center suara oke,positive
qaumi ekajati conference jamiat ul ulama e hind janab muhammad ali shabb,positive
najis ya allah seram,negative
suasana hati antuk kena ajar besok exam nih tikus function kena ampas putus kena kasih patah,positive
najis belai jablay,negative
komisi berantas korupsi semrawut goblok bubar sih ambang haha haram,negative
bangkai om,positive
jalan salib kota ambon potensial objek wisata religius,positive
rt suruh mundur jokowi bilang zalim gatot,negative
bom wtc minyak irak kabar,positive
orang kiri komunis sosialis marxis mental khianat ajar anti agama buang banding nya,negative
gerindra antek orde kkn,negative
ahmad dhani hormat babi anjing kontol lonte tunggu nya karier mu habis,negative
nete menit anak lulove pingsan,negative
anak anak aktivis jabat palestina rencana usir warga palestina area luas mukim ilegal yahudi kefar adumim yerusalem tepi barat,positive
bini senantiasa kurus putih nikah bihun taplak heran laki model tahan sakit derita nyinyir orang urus rumah urus suami lahir anak muntah,positive
rt cowok ganteng six pack pamer kontol urat kamar,negative
presiden joko widodo proyek bangkit listrik mangkrak,positive
hai kampret goblok idiot bin bodoh baca bodoh pelihara peet kampret msu sehat turki israel hubung diplomatik,negative
goblok kunyuk,negative
jembatan fenomenal pandang fenomenal bravo presiden jokowi bangun jembatan rakyatbrsamajkw,positive
sulit bangsa indonesia informasi jati presiden jokowi chirpstory,positive
komisi berantas korupsi henti bagus dewan wakil rakyat bubar bos,negative
asing nih forever young dengar ulang ulang sial musik video,positive
menteri agama biar tipu muhammad sesuai alquran,positive
cari sumber berita bantu kasih link website resmi bangun bandara rencana groundbreaking jokowi,positive
ateis kenal tuhan,positive
barel bom wilayah kampus kena,positive
tangkap ahok tuju,negative
prof bahas fiksi singgung agama ramai olah nista bu suka rendah azan hijab syariat islam koar situ sehat indonesia lawyers club prabowo balas pantun,negative
bantu deh cari islam kurban sapi kambing onta inus kurban ayam burung lo inus burung korban,positive
kau kanal bainanal habib ulama sepakat selawat terima rangka mulia rasulullah saw sair,positive
warga badui selesai tradisi seba pendopo perintah kabupaten lebak temu gubernur banten wahidin halim sabtu sebabaduy,positive
foto intip jamban jadul koleksi museum jepang bangsa jamban,positive
ribut islam nusantara sekolah islam padu auto kafir ya islam nusantara,positive
